time (hr),demand (kW),solar capacity factor (-),wind capacity factor (-),solar2 capacity factor (-),wind2 capacity factor (-),dispatch natgas (kW),dispatch natgas ccs (kW),dispatch solar (kW),dispatch wind (kW),dispatch solar2 (kW),dispatch wind2 (kW),dispatch nuclear (kW),dispatch to storage (kW),dispatch from storage (kW),energy storage (kWh),dispatch to storage2 (kW),dispatch from storage2 (kW),energy storage2 (kWh),dispatch to pgp storage (kW),dispatch pgp storage (kW),energy pgp storage (kWh),dispatch to csp storage (kW),dispatch from csp storage (kW),energy csp storage (kWh),dispatch unmet demand (kW),cutailment solar (kW),cutailment wind (kW),cutailment solar2 (kW),cutailment wind2 (kW),cutailment csp (kW),cutailment nuclear (kW),price ($/kWh)
57.0,1.1650232117309187,0.0,0.514228388,0.0,0.0,0.0,0.0,0.0,1.2954175904359813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13039437870506246,0.0,95.72649043188686,0.0,0.0,0.0,0.0,0.0,-2.220446049250313e-16,0.0,0.0,0.0,0.0,0.05147424215472569
58.0,1.1932183751850618,0.0,0.497980142,0.0,0.0,0.0,0.0,0.0,1.2544858484837436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06126747329868182,0.0,95.79038258546197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05147424274191296
59.0,1.2449062961584119,0.0,0.47871924,0.0,0.0,0.0,0.0,0.0,1.2059647791676258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03894151699078624,95.82040255465911,0.0,0.0,0.0,0.0,0.0,-2.220446049250313e-16,0.0,0.0,0.0,0.0,0.10504947618183723
60.0,1.2950288898373914,0.0,0.459722775,0.0,0.0,0.0,0.0,0.0,1.1581098658813107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13691902395608058,95.78145994460667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10504947738017864
61.0,1.3152839252374626,0.0,0.433833591,0.0,0.0,0.0,0.0,0.0,1.092891170962364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22239275427509847,95.64453982803316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10504947857852007
62.0,1.3108470467779059,0.061014938,0.354665261,0.0,0.0,0.0,0.0,0.05887630256274647,0.8934544037968755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3585163404182839,95.42214598270253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10504947977686149
63.0,1.2919539103644555,0.424546101,0.288179064,0.0,0.0,0.0,0.0,0.40966532973139014,0.725965810936475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15632276969659037,95.06362855376565,0.0,0.0,0.0,0.0,-5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.10504948097520296
64.0,1.2653604771650173,0.537881346,0.249260349,0.0,0.0,0.0,0.0,0.5190280594885358,0.6279237946171335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11840862305934788,94.90730469964024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10504948217354441
65.0,1.234441515737633,0.541613463,0.221718316,0.0,0.0,0.0,0.0,0.522629362003857,0.5585413278822006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15327082585157548,94.7888949939353,0.0,0.0,0.0,0.0,0.0,-1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.10504948337188591
66.0,1.2038266260965695,0.511624405,0.205629316,0.0,0.0,0.0,0.0,0.4936914508913397,0.5180107502266462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19212442497858362,94.63562308678887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10504948457022739
