time (hr),demand (kW),solar capacity factor (-),wind capacity factor (-),solar2 capacity factor (-),wind2 capacity factor (-),dispatch natgas (kW),dispatch natgas ccs (kW),dispatch solar (kW),dispatch wind (kW),dispatch solar2 (kW),dispatch wind2 (kW),dispatch nuclear (kW),dispatch to storage (kW),dispatch from storage (kW),energy storage (kWh),dispatch to storage2 (kW),dispatch from storage2 (kW),energy storage2 (kWh),dispatch to pgp storage (kW),dispatch pgp storage (kW),energy pgp storage (kWh),dispatch to csp storage (kW),dispatch from csp storage (kW),energy csp storage (kWh),dispatch unmet demand (kW),cutailment solar (kW),cutailment wind (kW),cutailment solar2 (kW),cutailment wind2 (kW),cutailment csp (kW),cutailment nuclear (kW),price ($/kWh)
52.0,1.2421268230693652,0.0,0.526815984,0.0,0.0,0.0,0.0,0.0,1.8114340492807715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5693072262114063,0.0,246.04148034805718,0.0,0.0,0.0,0.0,0.0,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.05705143401595806
53.0,1.2038865839135906,0.0,0.525942978,0.0,0.0,0.0,0.0,0.0,1.8084322557861643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6045456718725736,0.0,246.32043808220718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05705143466676659
54.0,1.1788606193591311,0.0,0.530330582,0.0,0.0,0.0,0.0,0.0,1.8235188429850078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6446582236258767,0.0,246.61666265154898,0.0,0.0,0.0,0.0,0.0,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.057051435317575144
55.0,1.1633272620494666,0.0,0.529861155,0.0,0.0,0.0,0.0,0.0,1.821904738483099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6585774764336325,0.0,246.93254236787072,0.0,0.0,0.0,0.0,0.0,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0570514359683837
56.0,1.155344306983237,0.0,0.524244192,0.0,0.0,0.0,0.0,0.0,1.8025910533619771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6472467463787399,0.0,247.2552425144649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05705143661919225
57.0,1.1650232117309187,0.0,0.514228388,0.0,0.0,0.0,0.0,0.0,1.7681521431019525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6031289313710335,0.0,247.57239059965104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05705143727000082
58.0,1.1932183751850618,0.0,0.497980142,0.0,0.0,0.0,0.0,0.0,1.712283249713383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5190648745283214,0.0,247.86792095186556,0.0,0.0,0.0,0.0,0.0,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0570514379208094
59.0,1.2449062961584119,0.0,0.47871924,0.0,0.0,0.0,0.0,0.0,1.6460554685482236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40114917238981185,0.0,248.1222599128559,0.0,0.0,0.0,0.0,0.0,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.05705143857161797
60.0,1.2950288898373914,0.0,0.459722775,0.0,0.0,0.0,0.0,0.0,1.5807369426073508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857080527699594,0.0,248.31882017689702,0.0,0.0,0.0,0.0,0.0,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.05705143922242656
61.0,1.3152839252374626,0.0,0.433833591,0.0,0.0,0.0,0.0,0.0,1.49171809953881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1764341743013474,0.0,248.4588142900822,0.0,0.0,0.0,0.0,0.0,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.05705143987323517
